id,name,file,offset
0,com.google.devtools.build.lib.events.Reporter,src/main/java/com/google/devtools/build/lib/events/Reporter.java,931
1,com.google.devtools.build.lib.skyframe.serialization.ObjectCodecs,src/main/java/com/google/devtools/build/lib/skyframe/serialization/ObjectCodecs.java,941
2,com.google.devtools.build.lib.rules.objc.CompilationSupport,src/main/java/com/google/devtools/build/lib/rules/objc/CompilationSupport.java,8641
3,com.google.devtools.build.lib.runtime.FancyTerminalEventHandler,src/main/java/com/google/devtools/build/lib/runtime/FancyTerminalEventHandler.java,1704
4,com.google.devtools.build.lib.rules.android.ValidatedAndroidResources,src/main/java/com/google/devtools/build/lib/rules/android/ValidatedAndroidResources.java,1212
5,com.google.devtools.build.lib.runtime.BuildEventStreamer,src/main/java/com/google/devtools/build/lib/runtime/BuildEventStreamer.java,4100
6,com.google.devtools.build.lib.analysis.PlatformConfiguration,src/main/java/com/google/devtools/build/lib/analysis/PlatformConfiguration.java,1012
7,com.google.devtools.build.skyframe.EvaluationContext,src/main/java/com/google/devtools/build/skyframe/EvaluationContext.java,993
8,com.google.devtools.build.lib.rules.android.AndroidCommon,src/main/java/com/google/devtools/build/lib/rules/android/AndroidCommon.java,4721
9,com.google.devtools.build.lib.exec.TestStrategy,src/main/java/com/google/devtools/build/lib/exec/TestStrategy.java,3047
10,com.google.devtools.build.lib.rules.objc.AppleSkylarkCommon,src/main/java/com/google/devtools/build/lib/rules/objc/AppleSkylarkCommon.java,3227
11,com.google.devtools.build.lib.packages.SkylarkProviderIdentifier,src/main/java/com/google/devtools/build/lib/packages/SkylarkProviderIdentifier.java,771
12,com.google.devtools.build.lib.util.io.FileOutErr,src/main/java/com/google/devtools/build/lib/util/io/FileOutErr.java,1164
13,com.google.devtools.build.lib.remote.RemoteModule,src/main/java/com/google/devtools/build/lib/remote/RemoteModule.java,3619
14,com.google.devtools.build.lib.analysis.CachingAnalysisEnvironment,src/main/java/com/google/devtools/build/lib/analysis/CachingAnalysisEnvironment.java,2580
15,com.google.devtools.build.lib.syntax.BuildFileAST,src/main/java/com/google/devtools/build/lib/syntax/BuildFileAST.java,1445
16,com.google.devtools.build.lib.actions.ArtifactRoot,src/main/java/com/google/devtools/build/lib/actions/ArtifactRoot.java,1290
17,com.google.devtools.build.lib.actions.ActionExecutionContext,src/main/java/com/google/devtools/build/lib/actions/ActionExecutionContext.java,1659
18,com.google.devtools.build.lib.packages.StarlarkSemanticsOptions,src/main/java/com/google/devtools/build/lib/packages/StarlarkSemanticsOptions.java,1165
19,com.google.devtools.build.lib.rules.java.JavaCompilationHelper,src/main/java/com/google/devtools/build/lib/rules/java/JavaCompilationHelper.java,2540
20,com.google.devtools.build.lib.analysis.extra.ExtraActionSpec,src/main/java/com/google/devtools/build/lib/analysis/extra/ExtraActionSpec.java,1914
21,com.google.devtools.build.lib.rules.java.JavaCompilationArtifacts,src/main/java/com/google/devtools/build/lib/rules/java/JavaCompilationArtifacts.java,1141
22,com.google.devtools.build.lib.rules.objc.ArtifactListAttribute,src/main/java/com/google/devtools/build/lib/rules/objc/ArtifactListAttribute.java,946
23,com.google.devtools.build.lib.analysis.RuleContext,src/main/java/com/google/devtools/build/lib/analysis/RuleContext.java,6435
24,com.google.devtools.build.lib.rules.objc.ObjcProvider,src/main/java/com/google/devtools/build/lib/rules/objc/ObjcProvider.java,2535
25,com.google.devtools.build.lib.rules.cpp.CompileCommandLine,src/main/java/com/google/devtools/build/lib/rules/cpp/CompileCommandLine.java,1587
26,com.google.devtools.build.lib.analysis.config.OutputDirectories,src/main/java/com/google/devtools/build/lib/analysis/config/OutputDirectories.java,1287
27,com.google.devtools.build.lib.skyframe.ToolchainResolutionFunction,src/main/java/com/google/devtools/build/lib/skyframe/ToolchainResolutionFunction.java,2465
28,com.google.devtools.build.lib.rules.cpp.CppCompileAction,src/main/java/com/google/devtools/build/lib/rules/cpp/CppCompileAction.java,5330
29,com.google.devtools.build.lib.buildtool.AqueryBuildTool,src/main/java/com/google/devtools/build/lib/buildtool/AqueryBuildTool.java,2671
30,com.google.devtools.build.lib.util.Fingerprint,src/main/java/com/google/devtools/build/lib/util/Fingerprint.java,1212
31,com.google.devtools.build.lib.rules.python.PythonVersion,src/main/java/com/google/devtools/build/lib/rules/python/PythonVersion.java,782
32,com.google.devtools.build.lib.rules.cpp.CcModule,src/main/java/com/google/devtools/build/lib/rules/cpp/CcModule.java,4765
33,com.google.devtools.build.lib.skyframe.WorkspaceFileFunction,src/main/java/com/google/devtools/build/lib/skyframe/WorkspaceFileFunction.java,2098
34,com.google.devtools.build.lib.rules.platform.ConstraintSetting,src/main/java/com/google/devtools/build/lib/rules/platform/ConstraintSetting.java,1729
35,com.google.devtools.build.lib.remote.SimpleBlobStoreActionCache,src/main/java/com/google/devtools/build/lib/remote/SimpleBlobStoreActionCache.java,2295
36,com.google.devtools.build.lib.pkgcache.PathPackageLocator,src/main/java/com/google/devtools/build/lib/pkgcache/PathPackageLocator.java,1830
37,com.google.devtools.build.lib.syntax.IndexExpression,src/main/java/com/google/devtools/build/lib/syntax/IndexExpression.java,745
38,com.google.devtools.build.lib.profiler.Profiler,src/main/java/com/google/devtools/build/lib/profiler/Profiler.java,2382
39,com.google.devtools.build.lib.runtime.commands.ProfileCommand,src/main/java/com/google/devtools/build/lib/runtime/commands/ProfileCommand.java,2769
40,com.google.devtools.build.lib.cmdline.PackageIdentifier,src/main/java/com/google/devtools/build/lib/cmdline/PackageIdentifier.java,1289
41,com.google.devtools.build.lib.events.Location,src/main/java/com/google/devtools/build/lib/events/Location.java,974
42,com.google.devtools.build.lib.skyframe.serialization.SerializationContext,src/main/java/com/google/devtools/build/lib/skyframe/serialization/SerializationContext.java,1679
43,com.google.devtools.build.lib.runtime.TestSummary,src/main/java/com/google/devtools/build/lib/runtime/TestSummary.java,2367
